id,organization_id,name,alternate_name,description,transportation,latitude,longitude
145,145,MIAMI-DADE COUNTY BUILDING AND NEIGHBORHOOD COMPLIANCE DEPARTMENT,M-DC BUILDING AND NEIGHBORHOOD COMPLIANCE DEPARTMENT,"Building and Neighborhood Compliance is committed to maintaining neighborhoods and improving the quality of life in our community. We provide residential and commercial code compliance services in unincorporated Miami-Dade County. \n\nWe emphasize community education and voluntary compliance while seeking solutions for citizen concerns. Our main objective is to address violations such as overgrown lots, junk and trash, abandoned vehicles, graffiti, illegal signs in the right-of-way, zoning violations and other neighborhood maintenance regulations; in order to enhance life safety and aesthetics in our community.",,,
147,147,"UNITED WAY OF MIAMI-DADE, INC.",,"United Way brings us together as a community to focus on the human care issues that matter most. It is a powerful partnership that improves people's lives and strengthens our community.  \n\nIn Miami Dade, we have a plan to achieve measurable outcomes in the areas of helping kids and families lead successful lives, improve health and independence, responding to emergency and basic needs, and encouraging neighborhood and civic involvement.",,,
149,149,SALVATION ARMY,,"The Salvation Army has been serving Miami-Dade since 1913 through shelters, rehabilitation centers, emergency food, rental assistance, emergency disaster services, Christmas assistance, daily community outreach programs and more. \n\nThe Salvation Army provides 280 beds across three lodges to individuals recovering from a number of personal crises. Temporary shelter is intended to empower people to regain their independence and self-sufficiency. Our guests receive housing, meals, case management, life skills instruction and counseling in a clean, safe and supportive environment.\n\nTemporary housing under The Salvation ArmyGÇÖs Red Shield is designated for single women, single mothers with children, intact families, single men, single fathers with children, men and women veterans, those with HIV/AIDS and those needing recuperative care from medical incidents.\n\nAdditional services include tutoring, support groups, spiritual support and ad-hoc community services for employment and housing opportunities.",,,
150,150,SALVATION ARMY - DONATION CENTER,,Operates numerous sites as donation centers to collect items for sale in Salvation Army thrift stores. Proceeds of sales are used to benefit Salvation Army's programs and clients. Your gently used household items and clothes can transform lives. Schedule a pickup today and help us continue Doing The Most Good.,,25.7991167460233,-80.1967001873212
151,151,SALVATION ARMY - THRIFT STORE #4,,"Offers gently used clothing, shoes, linens, housewares, mattresses, furniture, toys, sporting goods, etc. for sale. Proceeds of sales are used to benefit Salvation Army's programs and clients.",,25.7325676,-80.3538449
152,152,SALVATION ARMY - WOMEN AND CHILDREN'S LODGE,,"Provides emergency housing for women and children. Food, social, recreational and educational programs, individual counseling and case management provided. Maintains Women in Distress, to shelter and counsel battered women, and male children up to age 18.\n\n****MUST BE REFERRED THROUGH HOMELESS HELPLINE (877) 994-4357****",,25.8115436095512,-80.2299673943259
156,156,SALVATION ARMY - MEN'S LODGE,,Provides emergency shelter and case management for homeless males.\n\n****MUST BE REFERRED THROUGH HOMELESS HELPLINE (877) 994-4357****,,25.8115436095512,-80.2299673943259
158,158,SALVATION ARMY - THRIFT STORE #1,,"Offers gently used clothing, shoes, linens, housewares, mattresses, furniture, toys, sporting goods, etc. for sale. Proceeds of sales are used to benefit Salvation Army's programs and clients.",,25.7991167460233,-80.1967001873212
160,160,SALVATION ARMY - COMMUNITY PANTRY,,"The Community Pantry provides daily groceries to the first 25 people on a first come, first serve basis. \n\n***Please arrive at 8:30am to receive your groceries.***",,25.8115436095512,-80.2299673943259
161,161,SALVATION ARMY - HERE'S HOPE,,"Here's Hope is a 72 bed facility that provides transitional housing, meals, case management, NA and AA support groups, individual drug and alcohol counseling, HIV education, life skills, and provide referrals for physical and mental health care to individuals and families infected or affected by HIV/AIDS.",,25.8115436095512,-80.2299673943259
163,163,SALVATION ARMY - ADULT REHABILITATION CENTER,,"The Adult Rehabilitation Center (ARC) is a six to twelve-month Christian residential program with a work therapy component. The ARC operates a program addressing the spiritual, physical, social and emotional needs of its participants. Each beneficiary participates in work therapy which includes the facility upkeep or food service as well as the collection and preparation of donated goods. Housing, meals, clothing and rehabilitation services are provided to participants.",,25.7987521306214,-80.1963555010474
164,164,MIAMI-DADE GOVERNMENT INFORMATION CENTER,,"The Government Information Center provides access to government services through our web portal miamidade.gov and the 3-1-1 Answer Center, the Miami-Dade's multi-jurisdictional call center for non-emergency government services.",,,
165,165,3-1-1 ANSWER CENTER,,"311 is the gateway to local government so that residents can get answers to local government questions (i.e., when does the park close, where is the library closest to my home, I don't understand my property tax bill), and request local government services (fill the pothole, pick up the stray dog) and transit trip planning information.\n\n311 increases governments ability to respond to unanticipated events (i.e., severe storm events and hurricanes), by steering non-emergency calls away from 911, preserving the availability of the emergency system for callers truly in need of immediate response.",,,
166,166,"SABER COLLEGE, INC.",,"Provides on the job training and employability skills training. Provides an ESOL program (5 levels), Physical Therapy Program PTA",,,
170,170,"REDLANDS CHRISTIAN MIGRANT ASSOCIATION - MIAMI, INC.",RCMA,"The Redlands Christian Migrant Association provides quality child care and early education for children of migrant farm workers and rural, low-income families throughout Florida. The largest non-profit child-care provider in Florida, RCMA is a leader in high-quality early childhood services. More than half of RCMA's child-care centers are nationally accredited.\n\n\n###COL###",,,
171,171,RCMA - MIAMI - FERNANDO PRO JUNIOR CHILD DEVELOPMENT CENTER,RCMA,"The Redlands Christian Migrant Association provides quality child care and early education for children of migrant farm workers and rural, low-income families throughout Florida.",,,
172,172,RCMA - MIAMI - EVERGLADES I CHILD DEVELOPMENT CENTER,RCMA,"The Redlands Christian Migrant Association provides quality child care and early education for children of migrant farm workers and rural, low-income families throughout Florida.",,25.4147798,-80.5057715
173,173,RCMA - MIAMI - CENTRO VILLAS CHILD DEVELOPMENT CENTER,RCMA,"The Redlands Christian Migrant Association provides quality child care and early education for children of migrant farm workers and rural, low-income families throughout Florida.",,25.4379142394605,-80.4929066891928
174,174,RCMA - MIAMI - SOUTH DADE CHILD DEVELOPMENT CENTER,RCMA,"The Redlands Christian Migrant Association provides quality child care and early education for children of migrant farm workers and rural, low-income families throughout Florida.",,,
175,175,RCMA - MIAMI - EVERGLADES II CHILD DEVELOPMENT CENTER,RCMA,"The Redlands Christian Migrant Association provides quality child care and early education for children of migrant farm workers and rural, low-income families throughout Florida.",,,
176,176,RCMA - MIAMI - REDLANDS CHILD DEVELOPMENT CENTER,RCMA,"The Redlands Christian Migrant Association provides quality child care and early education for children of migrant farm workers and rural, low-income families throughout Florida.",,25.4940055010056,-80.4511001011247
