id,name,parent_id,parent_name,vocabulary,taxonomy_facet
FN-1700.8400,Tax Fraud Reporting,,,Open211 Miami - AIRS,Service
NS-1800.9000-960,Veteran Pension Program,,,Open211 Miami - AIRS,Named Programs
PH-6300.3500,Kinship Care,,,Open211 Miami - AIRS,Service
LF-4900.2050,Geriatric Assessment,,,Open211 Miami - AIRS,Service
BH-3000.3550-390,Home Rehabilitation Services,,,Open211 Miami - AIRS,Service
PH-3300.2750-250,General Minor Home Repair Programs,,,Open211 Miami - AIRS,Service
BH-3000.4500,Landscaping Services,,,Open211 Miami - AIRS,Service
HL-8000.8200,Stipends for Student Living Expenses,,,Open211 Miami - AIRS,Service
ND-6500.9800-250,General Youth Employment Programs,,,Open211 Miami - AIRS,Service
DF-4500.2000-130,Child Care Provider Licensing,,,Open211 Miami - AIRS,Service
BH-3700.6500,Predatory Lending Awareness Programs,,,Open211 Miami - AIRS,Service
PL-7000.4000,Fishing,,,Open211 Miami - AIRS,Service
PL-7000.4400,Golf,,,Open211 Miami - AIRS,Service
FL-7900,School District Police,,,Open211 Miami - AIRS,Organization/Facility Type
HD-1800.6500-870,Special Preschools,,,Open211 Miami - AIRS,Organization/Facility Type
PH-3500,Interpretation/Translation,,,Open211 Miami - AIRS,Service
LT-0500.3100,Holistic Health Care,,,Open211 Miami - AIRS,Service
PL-7000.3150-050,Adapted Sports/Games,,,Open211 Miami - AIRS,Service
RM-6500.2000,Family Counseling Agencies,,,Open211 Miami - AIRS,Organization/Facility Type
LH-0600.6500-700,Prosthetic Devices,,,Open211 Miami - AIRS,Service
TM-5175,Military Service Branches,,,Open211 Miami - AIRS,Organization/Facility Type
NS-8000.9000,Veteran/Military Health Insurance,,,Open211 Miami - AIRS,Named Programs
TM-5175.5800,National Guard,,,Open211 Miami - AIRS,Organization/Facility Type
BM-6500.1500-850,Underwear/Sleepwear,,,Open211 Miami - AIRS,Service
LH-2700.3000,Hygiene,,,Open211 Miami - AIRS,Service
PH-3500.8500,Telecommunication Relay Services,,,Open211 Miami - AIRS,Service
TD-6600.4500-160,County Clerk of the Courts Offices,,,Open211 Miami - AIRS,Organization/Facility Type
PN-8100.6500-030,Adoption and Foster/Kinship Care Support Groups,,,Open211 Miami - AIRS,Organization/Facility Type
HH-9000.3000,High School Vocational Education Courses,,,Open211 Miami - AIRS,Service
HH-9000.9000,Vocational/Trade High Schools,,,Open211 Miami - AIRS,Organization/Facility Type
ND-6500.9600,WIOA Programs,,,Open211 Miami - AIRS,Named Programs
FN-1900.0500,Crime Victim Accompaniment Services,,,Open211 Miami - AIRS,Service
RD-1800,Dialectical Behavior Therapy,,,Open211 Miami - AIRS,Service
RP-8000.1950,Eye Movement Desensitization and Reprocessing,,,Open211 Miami - AIRS,Service
TJ-1550,Charity Information,,,Open211 Miami - AIRS,Service
FC-8000,State Supreme Court,,,Open211 Miami - AIRS,Named Programs
PL-6600,Physical Fitness,,,Open211 Miami - AIRS,Service
DT-8700.4500,Local Income Tax Information,,,Open211 Miami - AIRS,Service
TA-3000.4500,Local History Programs,,,Open211 Miami - AIRS,Service
TA-2000,Film Presentations,,,Open211 Miami - AIRS,Service
TB-0700.2200-700,Research Funds,,,Open211 Miami - AIRS,Service
JR-8200.8500-150,Child Passenger Safety Education,,,Open211 Miami - AIRS,Service
LL-3000,Hospitals,,,Open211 Miami - AIRS,Organization/Facility Type
HL-3010.3300,Instructional Materials,,,Open211 Miami - AIRS,Service
PS-9800.9750,Youth Citizenship Programs,,,Open211 Miami - AIRS,Service
RX-0400.8200,Substance Use Disorder Treatment Orders,,,Open211 Miami - AIRS,Service
RX-8450.6600-600,Perinatal Alcohol Use Disorder Treatment,,,Open211 Miami - AIRS,Service
TB,Community Economic Development and Finance,,,Open211 Miami - AIRS,Service
PL-6400.1300,Botanical Gardens/Arboreta,,,Open211 Miami - AIRS,Organization/Facility Type
ND-6500.9800,Youth Employment Programs,,,Open211 Miami - AIRS,Service
TC-5500.9800,Youth Centers,,,Open211 Miami - AIRS,Organization/Facility Type
BH-3900.3050,Home Rental Listings,,,Open211 Miami - AIRS,Service
LF-4900.6500-100,Bone Mineral Density Tests,,,Open211 Miami - AIRS,Service
LR-8000.0500,Audiology,,,Open211 Miami - AIRS,Service
FL-5000,Marshals Offices,,,Open211 Miami - AIRS,Organization/Facility Type
ND-2000.1500-120,Career Awareness,,,Open211 Miami - AIRS,Service
LH-2700.9500,Wellness Programs,,,Open211 Miami - AIRS,Service
LF-4900.1650,Dementia Evaluation,,,Open211 Miami - AIRS,Service
LF-4900.5000,Memory Screening,,,Open211 Miami - AIRS,Service
TA-5500.3000-300,Historic House Museums,,,Open211 Miami - AIRS,Organization/Facility Type
TB-0900,Business Development,,,Open211 Miami - AIRS,Service
LR-1570.0500,Amputee Rehabilitation,,,Open211 Miami - AIRS,Service
LR-1570.8400,Spinal Cord Rehabilitation,,,Open211 Miami - AIRS,Service
LT-1750.0600,Arthritis Treatment Centers,,,Open211 Miami - AIRS,Service
DF-7000,Records/Licenses/Permits,,,Open211 Miami - AIRS,Service
RD-1000,Behavioral Learning Therapy,,,Open211 Miami - AIRS,Service
TB-0900.1000-800,Small Business Financing,,,Open211 Miami - AIRS,Service
FL-3000,Highway Patrol,,,Open211 Miami - AIRS,Organization/Facility Type
LJ-5000.5250,Midwifery,,,Open211 Miami - AIRS,Service
LJ-5000.1700-050,Birthing Centers,,,Open211 Miami - AIRS,Organization/Facility Type
TH-2100,Disaster Warnings,,,Open211 Miami - AIRS,Service
HL-8000.2000,Fellowships,,,Open211 Miami - AIRS,Service
RX-8470.8200-180,Drug Related Crisis Intervention,,,Open211 Miami - AIRS,Service
LF-4900.1200,Brain Injury Assessment,,,Open211 Miami - AIRS,Service
RP-8000.1500,Critical Incident Stress Debriefing,,,Open211 Miami - AIRS,Service
LV-3300.3150,Infectious Disease Specialty,,,Open211 Miami - AIRS,Service
JP-1500.1700-980,Zika Virus Control,,,Open211 Miami - AIRS,Service
DD-1500.8000,School Complaints,,,Open211 Miami - AIRS,Service
JP-6500.6650,Public Facility Health Inspection,,,Open211 Miami - AIRS,Service
JR-8000.9500,Weather Reports,,,Open211 Miami - AIRS,Service
TH-2100.9500,Weather Advisories,,,Open211 Miami - AIRS,Service
TN-5000.1900,Dietitian Associations,,,Open211 Miami - AIRS,Organization/Facility Type
FC-8200.8100-920,Veterans Courts,,,Open211 Miami - AIRS,Service
TB-1100.2500,Graphic/Digital Design Services,,,Open211 Miami - AIRS,Service
PL-7400.6000-200,Fashion Design Instruction,,,Open211 Miami - AIRS,Service
HH-1700,Dual Enrollment Programs,,,Open211 Miami - AIRS,Service
LT-2800.3100-730,Rehabilitation/Restorative Home Nursing,,,Open211 Miami - AIRS,Service
LT-2800.3100-500,Medical/Surgical Home Nursing,,,Open211 Miami - AIRS,Service
LF-4900.1500-160,Colorectal Cancer Detection,,,Open211 Miami - AIRS,Service
LT-3400.3100,HPV Immunizations,,,Open211 Miami - AIRS,Service
RP-1400.8000-655,Perinatal/Postpartum Depression Counseling,,,Open211 Miami - AIRS,Service
LH-6300.0230,Adolescent Health Transition Programs,,,Open211 Miami - AIRS,Service
LJ-2000.1000-600,Natural Family Planning,,,Open211 Miami - AIRS,Service
LT-8950,Transgender Hormone Therapy,,,Open211 Miami - AIRS,Service
FL-1500,College/University Campus Police,,,Open211 Miami - AIRS,Organization/Facility Type
TB-3000.1400,Community Housing Development Organizations,,,Open211 Miami - AIRS,Organization/Facility Type
LT-2800.3100-630,Private Duty Home Nursing,,,Open211 Miami - AIRS,Service
LT-2800.3100-600,Pediatric Home Nursing,,,Open211 Miami - AIRS,Service
ND-6500.1950,Ex-Offender Employment Programs,,,Open211 Miami - AIRS,Service
LF-4900.2000-250,Glaucoma Screening,,,Open211 Miami - AIRS,Service
LV-2400.6300-220,General Ophthalmology,,,Open211 Miami - AIRS,Service
FC-8200.8100-800,Small Claims Courts,,,Open211 Miami - AIRS,Organization/Facility Type
LV-1600.5000,Mobile Dental Care,,,Open211 Miami - AIRS,Service
ND-6500.9800-850,Summer Youth Employment Programs,,,Open211 Miami - AIRS,Named Programs
RX-1700.0500-650,Outpatient Medically Assisted Alcohol Detoxification,,,Open211 Miami - AIRS,Service
BT-8750.1800,Emergency Road Service,,,Open211 Miami - AIRS,Service
BD-1800.8000,Sack Lunches/Dinners,,,Open211 Miami - AIRS,Service
LH-2700.2000-250,General First Aid Instruction,,,Open211 Miami - AIRS,Service
RF-3400,Internet Counseling,,,Open211 Miami - AIRS,Modality/Delivery Format
PB-5000.2300,Funeral Services,,,Open211 Miami - AIRS,Service
PL-6600.3550,Jogging,,,Open211 Miami - AIRS,Service
TB-0700.2050-110,Bill Payment Locations,,,Open211 Miami - AIRS,Organization/Facility Type
LT-0500.0500,Acupuncture,,,Open211 Miami - AIRS,Service
PH-2360.1500,Child Care Mental Health Consultation Programs,,,Open211 Miami - AIRS,Service
DF-7020.3300,Identification Card Fee Payment Assistance,,,Open211 Miami - AIRS,Service
TR-8000.1900,Education Research,,,Open211 Miami - AIRS,Service
RX-8500.6500,Recovery Homes/Halfway Houses,,,Open211 Miami - AIRS,Organization/Facility Type
PH-2950.1750-220,Easter Events,,,Open211 Miami - AIRS,Service
PL-7000.8900-450,Lacrosse,,,Open211 Miami - AIRS,Service
PL-7200.5000,Musical Instruments,,,Open211 Miami - AIRS,Service
