id,name,parent_id,parent_name,vocabulary,taxonomy_facet
TJ-4500.4500-750,Recordings for the Blind and Dyslexic,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TJ-4500.8300-100,Braille Materials/Collections,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TJ-4400.8100-180,Disability Related Libraries,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
PH-6500.1500-600,Nondelinquent Juvenile Detention Facilities,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
ND-1500,Comprehensive Job Assistance Centers,N,Income Support and Employment,Open211 Miami - AIRS,Organization/Facility Type
LF-7000,Pediatric Evaluation,L,Health Care,Open211 Miami - AIRS,Service
LL-3000.7800,Specialty Hospitals,L,Health Care,Open211 Miami - AIRS,Organization/Facility Type
RP-8000.6600,Play Therapy,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
PN-8100,Support Groups,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
BV-8900.9300-180,Electric Service Payment Assistance,B,Basic Needs,Open211 Miami - AIRS,Service
RX-8450.3300-350,Inpatient Drug Use Disorder Treatment Facilities,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Organization/Facility Type
RX-1700.1700-330,Inpatient Drug Detoxification,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
RX-1700.1700-500,Opioid Detoxification,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
RX-1700.1700-650,Outpatient Drug Detoxification,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
FC-8200.1550,Criminal State Trial Courts,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
DF-7000.2270,Foreclosure Records,D,Consumer Services,Open211 Miami - AIRS,Service
TC-1700,Drop In Centers,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
FT-3500.1500,Citizenship and Immigration Services Offices,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Named Programs
LL-3000.9000,Veterans Affairs Medical Centers,L,Health Care,Open211 Miami - AIRS,Organization/Facility Type
LH-6300.3650-600,Patient/Family Housing,L,Health Care,Open211 Miami - AIRS,Organization/Facility Type
RX-8470.8100,Smoking Cessation Support,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
RX-8450.7900,Smoking Cessation,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
LH-2700.6000,Nutrition Education,L,Health Care,Open211 Miami - AIRS,Service
RD-3000.6750,Psychosocial Therapy,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
LJ-5000.0900,Breast Pumps,L,Health Care,Open211 Miami - AIRS,Service
JR-8200.3000-340,Indoor Home Safety Education,J,Environmental Quality,Open211 Miami - AIRS,Service
JR-8200.8500-160,Child Passenger Safety Seat Inspections,J,Environmental Quality,Open211 Miami - AIRS,Service
JR-8400.1500,Child Passenger Safety Seats,J,Environmental Quality,Open211 Miami - AIRS,Service
BM-3000.2000-100,Baby Furniture,B,Basic Needs,Open211 Miami - AIRS,Service
BT-8300,Transportation Expense Assistance,B,Basic Needs,Open211 Miami - AIRS,Service
LH-2700.2900,Health Fairs,L,Health Care,Open211 Miami - AIRS,Service
BH-1800.1500-100,Domestic Violence Shelters,B,Basic Needs,Open211 Miami - AIRS,Organization/Facility Type
FN-1500.9100-180,Domestic Violence Intervention Programs,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
BD-1800,Emergency Food,B,Basic Needs,Open211 Miami - AIRS,Service
BM-6500.1500,Clothing,B,Basic Needs,Open211 Miami - AIRS,Service
PN-8100.0200-180,Domestic Violence Support Groups,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
RP-1400.8000-020.15,Child Abuse Counseling,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
FN-1500.1900-150,Child Abuse Prevention,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
PN-8100.0200-100,Child Abuse Support Groups,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
RP-1400.8000-020.80,Spouse/Intimate Partner Abuse Counseling,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
PH-1400.5000-100,Adult/Child Mentoring Programs,P,Individual and Family Life,Open211 Miami - AIRS,Service
FF-0500.1800-300,Jail Diversion Programs for Mentally Ill Offenders,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
FC-8200.8100-900,Traffic Courts,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
DT-8500.3300,Federal Tax Collection Agencies,D,Consumer Services,Open211 Miami - AIRS,Organization/Facility Type
ND-3500.3700,Job Search Resource Centers,N,Income Support and Employment,Open211 Miami - AIRS,Organization/Facility Type
TH-2900.1700-260,Disaster Related Goods Donations Management,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
RF-1500,Conjoint Counseling,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Modality/Delivery Format
PL-7400.5500,Music Instruction,P,Individual and Family Life,Open211 Miami - AIRS,Service
RX-8470.8200,Substance Use Disorder Crisis Intervention,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
FN-1900.2500,General Crime Victim Assistance,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
DM-1500.1640,Credit Reporting Agencies,D,Consumer Services,Open211 Miami - AIRS,Organization/Facility Type
FT-4800,Lawyer Referral Services,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
BH-1800.3500,Homeless Drop In Centers,B,Basic Needs,Open211 Miami - AIRS,Organization/Facility Type
FC-8200.8100-170,Drug Courts,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
RP-1500.1400-300,Human Trafficking Hotlines,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
TJ-3200.5000,Medical Information Lines,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
RP-1400.8000-500,Marriage Counseling,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
TJ-4500,Library Services,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
BD-5000.8300,Soup Kitchens,B,Basic Needs,Open211 Miami - AIRS,Organization/Facility Type
LH-0500.6450,Organ Procurement Organizations,L,Health Care,Open211 Miami - AIRS,Organization/Facility Type
JR-6000,911 Services,J,Environmental Quality,Open211 Miami - AIRS,Service
DF-7000.4590-550,911 Tapes,D,Consumer Services,Open211 Miami - AIRS,Service
FN-1300,Crime Investigation,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
FF-1500,Correctional Facilities,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
FF-3300.3500,Inmate Visitation Programs,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
LH-2700.0150,AIDS/HIV Prevention Counseling,L,Health Care,Open211 Miami - AIRS,Service
TJ-8000.3000,Health Statistics,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
JP-1500.1700-800,Tuberculosis Control,J,Environmental Quality,Open211 Miami - AIRS,Service
LT-1750.9000,Tuberculosis Clinics,L,Health Care,Open211 Miami - AIRS,Service
LF-4900.2200,Hepatitis Testing,L,Health Care,Open211 Miami - AIRS,Service
RX-8250.8000,Tobacco Use Education/Prevention,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
TD-0300.1300,County Government Departments/Offices,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
PH-1450.7000,Refugee Resettlement Services,P,Individual and Family Life,Open211 Miami - AIRS,Service
TD-6500,Planning/Coordinating/Advisory Groups,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
JP-1500.1700-050,AIDS/HIV Control,J,Environmental Quality,Open211 Miami - AIRS,Service
LN-5000,Mobile Health Care,L,Health Care,Open211 Miami - AIRS,Organization/Facility Type
JP-1500.1700,Disease Specific Communicable Disease Control,J,Environmental Quality,Open211 Miami - AIRS,Service
LJ-8000,Sexuality/Reproductive Health Education,L,Health Care,Open211 Miami - AIRS,Service
LF-4900.8000,Sexually Transmitted Disease Screening,L,Health Care,Open211 Miami - AIRS,Service
LT-1750.8000,Sexually Transmitted Disease Treatment,L,Health Care,Open211 Miami - AIRS,Service
LJ-2000.1000,Birth Control,L,Health Care,Open211 Miami - AIRS,Service
PH-1000.4500,Long Term Case/Care Management,P,Individual and Family Life,Open211 Miami - AIRS,Service
JR-8200.6500,Personal Safety Education,J,Environmental Quality,Open211 Miami - AIRS,Service
LV-2600,Family and Community Medicine,L,Health Care,Open211 Miami - AIRS,Service
LV-3300,Internal Medicine,L,Health Care,Open211 Miami - AIRS,Service
LN-9500,Women's Health Centers,L,Health Care,Open211 Miami - AIRS,Organization/Facility Type
FT-3000.1750,Domestic/Family Violence Legal Services,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
FT-3000.6900,Protective/Restraining Orders,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Programs that provide assistance for people who need to obtain l
TJ-6500.8500,Subject Specific Public Awareness/Education,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
RP-1400.8000-160,Crime Victim/Witness Counseling,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
HH-4500.9500,Youth Literacy Programs,H,Education,Open211 Miami - AIRS,Service
ND-2000.3500-150,Classroom Training,N,Income Support and Employment,Open211 Miami - AIRS,Modality/Delivery Format
FT-1000.9700,Workers Compensation Benefits Assistance,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
JP-6500.6500,Pest Control Services,J,Environmental Quality,Open211 Miami - AIRS,Service
PD-7600.0500,Animal Rescue,P,Individual and Family Life,Open211 Miami - AIRS,Service
FF-3300.6400,Prison Ministries,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
TR-1000.5000,Medical and Health Sciences Research,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TD-1600.3100-550,Mental Health Associations,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
JD-1500.9500-870,Water Conservation Enforcement,J,Environmental Quality,Open211 Miami - AIRS,Service
JD-1500.9500-300,Home Water Use Surveys,J,Environmental Quality,Open211 Miami - AIRS,Service
PD-9000.1800,Emergency Veterinary Services,P,Individual and Family Life,Open211 Miami - AIRS,Service
PD-9000.6000,Neuter/Spay Services,P,Individual and Family Life,Open211 Miami - AIRS,Service
DD-2100.1000,Better Business Bureaus,D,Consumer Services,Open211 Miami - AIRS,Organization/Facility Type
LV-6000,Obstetrics/Gynecology,L,Health Care,Open211 Miami - AIRS,Service
LV-7200,Podiatry/Foot Care,L,Health Care,Open211 Miami - AIRS,Service
HL-8700.3000,Homework Help Programs,H,Education,Open211 Miami - AIRS,Service
LH-5100,Medical Expense Assistance,L,Health Care,Open211 Miami - AIRS,Service
ND-2000.6400,Occupation Specific Job Training,N,Income Support and Employment,Open211 Miami - AIRS,Service
PH-6200.8400,Stress Management,P,Individual and Family Life,Open211 Miami - AIRS,Service
LV-2400,Eye Care,L,Health Care,Open211 Miami - AIRS,Service
PL-6400.6500,Public Parks,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
PL-6400.7000-700,Recreation Centers,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
PL-7000.8800,Swimming/Swimming Lessons,P,Individual and Family Life,Open211 Miami - AIRS,Service
FF-0500.1800-050,Adult Diversion,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
FF-0500.1800-350,Juvenile Diversion,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
TP-3350.1800-330,Information and Referral Database Management Assistance,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
LH-5000.2500,General Medical Equipment/Supplies Provision,L,Health Care,Open211 Miami - AIRS,Service
FT-1000.3300,Immigrant Benefits Assistance,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
LH-2600.6500,Physician Referrals,L,Health Care,Open211 Miami - AIRS,Service
HH-0500,Adult Education,H,Education,Open211 Miami - AIRS,Service
BD-5000.8200,School Lunches/Snacks,B,Basic Needs,Open211 Miami - AIRS,Service
PH-0320.0200,Adult Day Program Centers,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
LT-1750.1700,Dementia Management,L,Health Care,Open211 Miami - AIRS,Service
BH-7000.5100-330,Independent Living Communities/Complexes,B,Basic Needs,Open211 Miami - AIRS,Organization/Facility Type
LV-5500,Neurology,L,Health Care,Open211 Miami - AIRS,Service
LR-1570,Condition Specific Rehabilitation Services,L,Health Care,Open211 Miami - AIRS,Service
LJ-5000.8000,Safe Havens for Abandoned Newborns,L,Health Care,Open211 Miami - AIRS,Organization/Facility Type
PH-2400.1900,Foster Home Placement,P,Individual and Family Life,Open211 Miami - AIRS,Service
RX-8450.8000-050,Alcohol Use Disorder Counseling,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
LJ-5000.6200,Neonatal Care,L,Health Care,Open211 Miami - AIRS,Service
RX-8250.0500,Alcohol Use Disorder Education/Prevention,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
HL-8700,Tutoring Services,H,Education,Open211 Miami - AIRS,Service
PL-7400,Recreational/Leisure/Arts Instruction,P,Individual and Family Life,Open211 Miami - AIRS,Service
NS-8000.5000,Medicare,N,Income Support and Employment,Open211 Miami - AIRS,Named Programs
ND-6500.1800,Disability Related Center Based Employment,N,Income Support and Employment,Open211 Miami - AIRS,Service
PH-7000.3300-040,Adult In Home Respite Care,P,Individual and Family Life,Open211 Miami - AIRS,Service
TJ-3200.2500-140,City Government Information Lines,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
RD-6200,Pastoral Counseling,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Programs that specialize in providing therapeutic interventions 
RX-8250.1700,Drug Use Disorder Education/Prevention,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
HH-4500.0500,Adult Literacy Programs,H,Education,Open211 Miami - AIRS,Service
RX-8450.8000-180,Drug Use Disorder Counseling,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
JR-8200.8500-650,Pedestrian Safety Education,J,Environmental Quality,Open211 Miami - AIRS,Service
LR-3200,Independent Living Skills Instruction,L,Health Care,Open211 Miami - AIRS,Service
TA-1700.1000,Ballet Performances,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
PH-6500.1500,Children's Protective Services,P,Individual and Family Life,Open211 Miami - AIRS,Service
BH-1800.1500-700,Runaway/Youth Shelters,B,Basic Needs,Open211 Miami - AIRS,Organization/Facility Type
TB-0900.0650-060,Business Consulting Services,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
PH-6100.1550,Co-Parenting Workshops,P,Individual and Family Life,Open211 Miami - AIRS,Service
TJ-5500.7000,Radio Stations,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
HH-8000.8500,Transition Services for Students With Disabilities,H,Education,Open211 Miami - AIRS,Service
FJ-6700.8000,State Attorneys General,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
NL-5000.5000-520,Medicaid Applications,N,Income Support and Employment,Open211 Miami - AIRS,Named Programs
FN-1500.3600,Juvenile Delinquency Prevention,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
BT-8750,Travelers Assistance,B,Basic Needs,Open211 Miami - AIRS,Service
PH-6500.1500-140,Child Abuse Reporting/Emergency Response,P,Individual and Family Life,Open211 Miami - AIRS,Service
NS-1800,Disability Benefits,N,Income Support and Employment,Open211 Miami - AIRS,Service
LT-3400,Immunizations,L,Health Care,Open211 Miami - AIRS,Service
TJ-4500.4500,Library Audiovisual Services,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TJ-4400.6500,Public Libraries,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
TJ-4500.1500-450,Children's Reading Clubs,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
