"id","name","alternate_name","description","email","url","tax_status","tax_id","year_incorporated","legal_status","organization_tag","parent_organization","organization_services","organization_phones","organization_locations","organization_contact","organization_details","organization_code","organization_website_rating","facebook_url","twitter_url","instagram_url","logo"
"1351080129222966","Yellow Cab Company of DC","","Our professional and experienced drivers provide prompt, efficient and safe service. We are the first taxicab company in the District to use advanced dispatching technology with GPS, credit card services and provide customers options to book online or through a mobile application.","","https://dcyellowcab.com/","","","","","7","","","",",1333682431246982","","","","","","","",""
"1351080129222967","Zion Baptist Church Adult Day","Genevieve Johnson","The Genevieve N. Johnson Senior Day Care Center Program is an Adult Day Care Center . The Center has been in operation for approximately thirty-nine years and incorporates quality day care services for the frail elderly as well as the recreation/socialization for the reasonably healthy elderly persons.","","https://www.gnjseniordaycare.com/","","","","","7","","","",",1333682431246983","","","","","","","",""
"1351080129222968","Behavioral Health System Baltimore","","Baltimore based behavioral services resource guide that provides prevention, early intervention, treatment and recovery for persons with mental health and substance use disorders.","","https://www.bhsbaltimore.org/","","","","","4","","","",",1333682431246985","","","","","","","",""
"1351080129222969","Building Futures","","Building Futures’ mission is to increase access to safe, affordable quality housing for families, children and individuals living with HIV/AIDS in Washington, DC. This provides a foundation for building dignified, stable, and healthy lives and futures.","","","","","","","4","","","",",1333682431246986","","","","","https://www.facebook.com/people/Building-Futures-Washington-DC/100067314819008/","","",""
"1351080129222970","Clinical & Forensic Associates","","providing evidenced-based, cognitive behavioral therapy- oriented and relapse-prevention focused treatment services to sexual abusers and individuals with sexual behavior problems.","crivera@cfapc.org","https://www.cfatreatment.com/#home","","","","","4","","","",",1333682431246988","","","","","","","",""
"1351080129222971","Congress Heights Community Training & Developments Corporation","","improving the quality of life of D.C. residents in economically depressed areas by providing employment opportunities that would aid in the reduction of unemployment and underemployment by promoting self-sufficiency.","info@chctdc.org","https://chctdc.org/","","","","","4","","","",",1333682431246989","","","","","Congress Heights Community Training and Development Corporation","@CHCTDC","chctdc",""
"1351080129222972","Counsel for Child Abuse & Neglect","CCAN","Branch of the Family Court of the District of Columbia Superior Court. The CCAN Office maintains a list of qualified attorneys who are available for appointment in child abuse and neglect cases.","","https://www.dccourts.gov/superior-court/family-court-operations/counsel-for-child-abuse-and-neglect","","","","","4","","","",",1333682431247000","","","","","","","",""
"1351080129222973","DPR","DC Department of Parks and Recreation","Recreational programs including events, pools, athletic fields, and more","dpr@dc.gov","https://dpr.dc.gov/","","","","","","","","",",1333682431246990","","","","","DC Department of Parks and Recreation","@DCDPR","dcdpr",""
"1351080129222974","Berean Baptist Church","","","bereanbc1877@aol.com","","","","","","","","","","","","","","","https://www.facebook.com/people/Berean-Baptist-Church/100064570217272/","","",""
"1351080129222975","City of Alexandria Domestic Violence Program","","Safehouses for abused women and families; sexual assault support groups; children’s support groups; social worker outreach; meet at a convenient location; domestic violence counseling; intensive case management – employment, budgeting; family support; women’s support group and evening spa. Groups meet weekly, child care available. Participants are required to pay a fee, please call for rates.","","https://www.alexandriava.gov/DomesticViolence","","","","","4","","","",",1333682431246992","","","","","https://www.facebook.com/AlexandriaVAGov/","https://twitter.com/AlexandriaVAGov","",""
"1351080129222976","Congressional Cemetery","","Association for the Preservation of Historic Congressional Cemetery is to serve the community as an active burial ground and conserve the physical artifacts, buildings, and infrastructure of the cemetery; to celebrate the American heritage represented by those interred here; restore and sustain the landscape, protect the Anacostia River watershed, and manage the grounds as accessible community resource. Burial sites are still available to the general public. Congressional Cemetery is open to the public everyday from dawn to dusk. Unless special circumstances require it, we do not allow cars to drive in, but welcome visitors to walk around the grounds and explore the history that is here. Tour groups are welcome. We do ask however that the group organizer or tour guide call our office to alert us to your arrival and to confirm that there are no special events scheduled that may conflict with your visit. Our office number is 202-543-0539.","staff@congressionalcemetery.org","https://congressionalcemetery.org/","","","","","4","","","",",1333682431246993","","","","","","","",""
"1351080129222977","Correctional Treatment Facility","CTF","The Correctional Treatment Facility consists of five separate areas for administration, programs, and services.","doc@dc.gov","https://doc.dc.gov/page/correctional-facilities","","","","","4","","","","","","","","","https://www.facebook.com/dccorrections","@dc_cic_info","",""
"1351080129222978","Community Health Administration","CHA","The Community Health Administration works to prevent the leading causes of death, protect and promote the health of mothers and children and eliminate racial and ethnic health disparities in health. CHA focuses on nutrition and physical activity promotion; cancer and chronic disease prevention and control; access to quality primary health care services; and the health of families across the lifespan. CHA’s approach targets the multiple factors that influence health through evidence-based programs, policies and systems change.","doh@dc.gov","https://dchealth.dc.gov/page/community-health-administration","","","","","4","","","",",1333682431246997","","","","","https://www.facebook.com/dchealth.dc.gov","@_DCHealth","https://www.instagram.com/dchealth/",""
