"id","name","service_id","location_id","service_at_location_id","weekday","valid_from","valid_to","opens","closes","dtstart","until","wkst","freq","interval","byday","byweekno","bymonthday","byyearday","description","opens_at","closes_at","schedule_holiday","schedule_closed","open_24_hours"
"1338861885607848","","","610544508126672","","monday,tuesday,wednesday,thursday","","","1:00pm","5:00pm","","","","","","","","","","","","","","",""
"1338861885607852","","","610544508126672","","friday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","5,6,7",""
"1338861885607856","","","580857017779168","","monday,wednesday","","","5:00pm","9:00pm","","","","","","","","","","","","","","",""
"1338861885607857","","","580857017779168","","tuesday,thursday,friday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","2,4,5,6,7",""
"1338861885607864","","","671699874900293","","monday,tuesday,wednesday,thursday","","","Closed","8:00pm","","","","","","","","","","","","","","2,4",""
"1338861885607868","","","671699874900293","","friday","","","Closed","5:00pm","","","","","","","","","","","","","","5",""
"1338861885607869","","","671699874900293","","saturday","","","Closed","12:00pm","","","","","","","","","","","","","","6",""
"1338861885607870","","","671699874900293","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885607872","","","624574598656861","","monday,wednesday","","","1:00pm","4:30pm","","","","","","","","","","","","","","",""
"1338861885607873","","","624574598656861","","tuesday,thursday,friday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","2,4,5,6,7",""
"1338861885607881","","","780622753430249","","monday,tuesday,wednesday,thursday,friday","","","8:00am","9:00pm","","","","","","","","","","","","","","",""
"1338861885607886","","","780622753430249","","saturday,sunday","","","8:00am","2:00pm","","","","","","","","","","","","","","",""
"1338861885607889","","","777544006426049","","monday,tuesday,wednesday,thursday,friday","","","Closed","9:00pm","","","","","","","","","","","","","","1,3,5",""
"1338861885607894","","","777544006426049","","saturday,sunday","","","Closed","2:00pm","","","","","","","","","","","","","","6,7",""
"1338861885607897","","","800464838128526","","monday,tuesday,thursday,friday","","","8:00am","12:00pm","","","","","","","","","","","","","","",""
"1338861885607899","","","800464838128526","","wednesday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","3,6,7",""
"1338861885607905","","","848643167597481","","monday,tuesday,wednesday,thursday,friday","","","8:00am","4:00pm","","","","","","","","","","","","","","",""
"1338861885607910","","","848643167597481","","saturday","","","8:00am","12:00pm","","","","","","","","","","","","","","",""
"1338861885607913","","","898537800432105","","monday,tuesday,wednesday,thursday,friday","","","8:00am","9:00pm","","","","","","","","","","","","","","",""
"1338861885607918","","","898537800432105","","saturday","","","8:00am","2:00pm","","","","","","","","","","","","","","",""
"1338861885607919","","","898537800432105","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885607921","","","929361885175005","","monday,tuesday,wednesday,thursday,friday","","","8:00am","4:30pm","","","","","","","","","","","","","","",""
"1338861885607926","","","929361885175005","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885607930","","","945974432326654","","monday,tuesday,wednesday,thursday,friday","","","Closed","5:00pm","","","","","","","","","","","","","","1,2,5",""
"1338861885607935","","","945974432326654","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885607938","","","970045820687110","","monday,tuesday,wednesday,thursday,friday","","","8:00am","4:30pm","","","","","","","","","","","","","","",""
"1338861885607943","","","970045820687110","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885607946","","","941990903583859","","monday,wednesday,thursday,friday","","","8:00am","12:00pm","","","","","","","","","","","","","","",""
"1338861885607947","","","941990903583859","","tuesday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","2,6,7",""
"1338861885607954","","","957520333540238","","monday,tuesday,wednesday,thursday,friday","","","Closed","8:00pm","","","","","","","","","","","","","","2",""
"1338861885607959","","","957520333540238","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885607962","","","1167767752140850","","monday","","","1:00pm","4:30pm","","","","","","","","","","","","","","",""
"1338861885607963","","","1167767752140850","","tuesday,wednesday,thursday,friday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","2,3,4,5,6,7",""
"1338861885607970","","","1159744769911269","","monday,tuesday,wednesday,thursday,friday","","","Closed","5:00pm","","","","","","","","","","","","","","2,3,4,5",""
"1338861885607975","","","1159744769911269","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885607978","","","1225318904357849","","monday,thursday","","","8:00am","8:00pm","","","","","","","","","","","","","","",""
"1338861885607979","","","1225318904357849","","tuesday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","2,6,7",""
"1338861885607980","","","1225318904357849","","wednesday,friday","","","8:00am","4:30pm","","","","","","","","","","","","","","",""
"1338861885607986","","","1229706459709655","","monday,tuesday,wednesday,thursday,friday","","","Closed","9:00pm","","","","","","","","","","","","","","2",""
"1338861885607991","","","1229706459709655","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885607994","","","1255140834443689","","monday,tuesday,wednesday,thursday,friday","","","Closed","9:00pm","","","","","","","","","","","","","","2",""
"1338861885607999","","","1255140834443689","","saturday","","","Closed","2:00pm","","","","","","","","","","","","","","6",""
"1338861885608000","","","1255140834443689","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885608002","","","1296924653275525","","monday,wednesday","","","8:00am","11:30am","","","","","","","","","","","","","","",""
"1338861885608003","","","1296924653275525","","tuesday,thursday,friday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","2,4,5,6,7",""
"1338861885608419","","","1333682431246989","","monday,tuesday,wednesday,thursday,friday","","","8:30am","5:30pm","","","","","","","","","","","","","","",""
"1338861885608424","","","1333682431246989","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885608435","","","1333682431246990","","monday,tuesday,wednesday,thursday,friday","","","8:30am","5:30pm","","","","","","","","","","","","","","",""
"1338861885608440","","","1333682431246990","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885608490","","","1333682431246994","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885608560","","819907567165668","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885608579","","","1333682431246998","","monday,tuesday,wednesday,thursday,friday,saturday","","","10:00am","7:00pm","","","","","","","","","","","","","","",""
"1338861885608585","","","1333682431246998","","sunday","","","10:00am","6:00pm","","","","","","","","","","","","","","",""
"1338861885608603","","1350703837532124","","","monday,tuesday,wednesday,thursday,friday","","","8:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885608612","","1350703837532125","","","monday,tuesday,wednesday,thursday,friday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885608620","","","1333682431247000","","monday,tuesday,wednesday,thursday,friday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885608630","","1350703837532126","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885608635","","1350703837532126","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885608640","","1350703837532127","","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","24 Hours","","","","","","","","","","","","","","","","1,2,3,4,5,6,7"
"1338861885608814","","1350703837532142","","","monday,tuesday,wednesday,thursday,friday","","","11:00am","1:00pm","","","","","","","","","","","","","","",""
"1338861885608822","","1350703837532143","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885608830","","1350703837532144","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885608838","","1350703837532145","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885608846","","1350703837532146","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885608854","","1350703837532147","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885608871","","1350703837532149","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885608879","","1350703837532150","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885608887","","1350703837532151","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","4:30pm","","","","","","","","","","","","","","",""
"1338861885609059","","1350703837532169","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885609067","","1350703837532170","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885609075","","1350703837532171","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885609083","","1350703837532172","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885609141","","","1333682431247075","","monday,tuesday,wednesday,thursday","","","9:00am","3:00pm","","","","","","","","","","","","","","",""
"1338861885609149","","","1333682431247076","","monday,tuesday,wednesday,thursday","","","9:00am","3:00pm","","","","","","","","","","","","","","",""
"1338861885609159","","1350703837532179","","","monday,tuesday,wednesday,thursday","","","9:00am","3:00pm","","","","","","","","","","","","","","",""
"1338861885609224","","1350703837532184","","","monday,tuesday,wednesday,thursday","","","8:30am","8:30pm","","","","","","","","","","","","","","",""
"1338861885609228","","1350703837532184","","","friday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885609229","","1350703837532184","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885609237","","","1333682431247081","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885609245","","","1333682431247082","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","12:00am","11:59pm","","","","","","","","","","","","","","",""
"1338861885609281","","","1333682431247083","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885609453","","1350703837532189","","","wednesday,thursday","","","9:00am","3:00pm","","","","","","","","","","","","","","",""
"1338861885609460","","","1333682431247087","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885609659","","","1333682431247109","","monday,thursday","","","8:00am","4:30pm","","","","","","","","","","","","","","",""
"1338861885609679","","","1333682431247110","","monday,tuesday,wednesday,thursday,friday","","","9:00am","6:00pm","","","","","","","","","","","","","","",""
"1338861885609684","","","1333682431247110","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885609687","","1350703837532212","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885609706","","","1333682431247112","","monday,tuesday,wednesday,thursday,friday,sunday","","","10:00am","4:00pm","","","","","","","","","","","","","","",""
"1338861885609711","","","1333682431247112","","saturday","","","Closed","","","","","","","","","","","","","","","6",""
"1338861885609719","","1350703837532214","","","saturday","","","8:00am","12:00pm","","","","","","","","","","","","","","",""
"1338861885609797","","","1333682431247121","","monday,tuesday,wednesday,thursday,friday","","","8:00am","7:00pm","","","","","","","","","","","","","","",""
"1338861885609803","","","1333682431247121","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885609805","","","1333682431247122","","monday,tuesday,wednesday,thursday,friday","","","8:00am","7:00pm","","","","","","","","","","","","","","",""
"1338861885609811","","","1333682431247122","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885610041","","1350703837532237","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610058","","1350703837532239","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610066","","1350703837532240","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610074","","1350703837532241","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610082","","1350703837532242","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610090","","1350703837532243","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610098","","1350703837532244","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610106","","1350703837532245","","","monday,tuesday,wednesday,thursday,friday","","","11:00am","1:00pm","","","","","","","","","","","","","","",""
"1338861885610114","","1350703837532246","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610122","","1350703837532247","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610130","","1350703837532248","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610138","","1350703837532249","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610146","","1350703837532250","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610154","","1350703837532251","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610203","","1350703837532257","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610235","","1350703837532261","","","monday,tuesday,wednesday,thursday,friday","","","11:00am","1:00pm","","","","","","","","","","","","","","",""
"1338861885610267","","1350703837532265","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610492","","1350703837532273","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610500","","1350703837532274","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610508","","1350703837532275","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610516","","1350703837532276","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610541","","1350703837532279","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610549","","1350703837532280","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610566","","1350703837532281","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610582","","1350703837532283","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610596","","988610275937141","","","monday,tuesday,wednesday,thursday,friday","","","8:00am","4:00pm","","","","","","","","","","","","","","",""
"1338861885610623","","926086262623139","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610639","","","1333682431247175","","monday,tuesday,wednesday,thursday,friday","","","9:30pm","7:00pm","","","","","","","","","","","","","","",""
"1338861885610640","","","1333682431247175","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885610642","","","1333682431247175","","monday,tuesday,wednesday,thursday,friday","","","11:30am","12:30pm","","","","","","","","","","","","","","",""
"1338861885610643","","","1333682431247175","","saturday,sunday","","","12:00pm","1:00pm","","","","","","","","","","","","","","",""
"1338861885610645","","","1333682431247176","","monday,tuesday,wednesday,thursday,friday","","","9:30pm","7:00pm","","","","","","","","","","","","","","",""
"1338861885610646","","","1333682431247176","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885610650","","1350703837532284","","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","24 Hours","","","","","","","","","","","","","","","","1,2,3,4,5,6,7"
"1338861885610652","","","1333682431247178","","monday,friday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","1,5",""
"1338861885610653","","","1333682431247178","","tuesday,wednesday,thursday","","","3:00pm","3:30pm","","","","","","","","","","","","","","",""
"1338861885610656","","1350703837532285","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885610657","","1350703837532271","","","monday,tuesday,friday","","","9:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885610658","","1350703837532271","","","wednesday,thursday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","3,6","4,7"
"1338861885610659","","1350703837532286","","","monday,tuesday,wednesday,thursday,friday","","","10:30am","12:30pm","","","","","","","","","","","","","","",""
"1338861885610660","","1350703837532286","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885610661","","1350703837532286","","","","","","Closed","","2023-07-19","2023-07-29","","","","","","","","","","","1","1",""
"1338861885610662","","","870176486464739","","monday","","","","","","","","","","","","","","","","","","",""
"1338861885610663","","","870176486464739","","tuesday","","","","","","","","","","","","","","","","","","",""
"1338861885610664","","","870176486464739","","wednesday","","","","","","","","","","","","","","","","","","",""
"1338861885610665","","","870176486464739","","thursday","","","","","","","","","","","","","","","","","","",""
"1338861885610666","","","870176486464739","","friday","","","","","","","","","","","","","","","","","","",""
"1338861885610667","","","870176486464739","","saturday","","","","","","","","","","","","","","","","","","",""
"1338861885610668","","","870176486464739","","sunday","","","","","","","","","","","","","","","","","","",""
"1338861885610669","","","870176486464739","","","","","Holiday","","","","","","","","","","","","","","1","",""
"1338861885610670","","1350703837532288","","","","","","Holiday","","","","","","","","","","","","","","1","",""
"1338861885610671","","1350703837532289","","","","","","Holiday","","","","","","","","","","","","","","1","",""
"1338861885610672","","1350703837532290","","","","","","Holiday","","","","","","","","","","","","","","1","",""
"1338861885610673","","1350703837532291","","","","","","Holiday","","","","","","","","","","","","","","1","",""
"1338861885610675","","","1333682431247179","","","","","Holiday","","","","","","","","","","","","","","1","",""
